Price,Close,High,Low,Open,Volume
Ticker,SAN.MC,SAN.MC,SAN.MC,SAN.MC,SAN.MC
Date,,,,,
2002-11-20,1.6268043518066406,1.657889720739472,1.5957189828738094,1.6268043518066406,25710673
2002-11-21,1.709697961807251,1.709697961807251,1.6604794589375647,1.709697961807251,31068141
2002-11-22,1.748555302619934,1.7615075144338825,1.6941558417399833,1.7485553026199343,33364110
2002-11-25,1.7874127626419067,1.7925935628858416,1.7485556904286097,1.7874127626419067,29077414
2002-11-26,1.743374228477478,1.8081357107849587,1.7356028163483095,1.743374228477478,33390980
2002-11-27,1.8392211198806763,1.8392211198806763,1.7174697165141637,1.8392211198806763,32349327
2002-11-28,1.8418116569519043,1.862535281176321,1.8029550220886525,1.841811656951904,20225813
2002-11-29,1.8651249408721924,1.8754866771190182,1.8340395894139734,1.8651249408721926,35184707
2002-12-02,1.89621102809906,1.9376582746042263,1.846992512072799,1.8962110280990603,41070592
2002-12-03,1.8392211198806763,1.9039823133475304,1.8340401787336356,1.8392211198806763,32583684
2002-12-04,1.7666881084442139,1.8314495829179862,1.766688108444214,1.766688108444214,29358038
2002-12-05,1.7589162588119507,1.8495822719314576,1.7356021737738474,1.758916258811951,62778444
2002-12-06,1.7589162588119507,1.758916258811951,1.758916258811951,1.758916258811951,0
2002-12-09,1.704517126083374,1.7822309470222195,1.6993363283761833,1.704517126083374,38925227
2002-12-10,1.7226506471633911,1.7589169525406754,1.6889748125584558,1.7226506471633911,32015735
2002-12-11,1.748555302619934,1.8003645780291473,1.6941558417399833,1.7485553026199343,57613528
2002-12-12,1.709697961807251,1.7744594277177383,1.709697961807251,1.709697961807251,31176027
2002-12-13,1.652707815170288,1.7200594561791256,1.6293938734166074,1.6527078151702883,39989623
2002-12-16,1.7537354230880737,1.7563258929920147,1.634574806531055,1.753735423088074,25020092
2002-12-17,1.748555302619934,1.7822314244024968,1.725241207180582,1.7485553026199343,29369601
2002-12-18,1.6993364095687866,1.7537357157589257,1.6993364095687866,1.6993364095687866,26324638
2002-12-19,1.6578893661499023,1.7330124439350976,1.6449371556510801,1.6578893661499023,32266328
2002-12-20,1.691564917564392,1.7148790067565354,1.6656603581600364,1.691564917564392,69126083
2002-12-23,1.7330119609832764,1.7381927581083576,1.6993361374403648,1.7330119609832766,43035419
2002-12-24,1.7330119609832764,1.7330119609832766,1.7330119609832766,1.7330119609832766,0
2002-12-25,1.7330119609832764,1.7330119609832766,1.7330119609832766,1.7330119609832766,0
2002-12-26,1.7330119609832764,1.7330119609832766,1.7330119609832766,1.7330119609832766,0
2002-12-27,1.7071079015731812,1.745964676273484,1.6889747495608929,1.7071079015731812,33281878
2002-12-30,1.6941550970077515,1.7019263635928332,1.6578888056967196,1.6941550970077512,37206190
2002-12-31,1.6941550970077515,1.6941550970077512,1.6941550970077512,1.6941550970077512,0
2003-01-01,1.6941550970077515,1.6941550970077512,1.6941550970077512,1.6941550970077512,0
2003-01-02,1.782231092453003,1.7822310924530032,1.694155526195006,1.7822310924530032,26649567
2003-01-03,1.7304208278656006,1.7977727345738244,1.7304208278656006,1.7304208278656006,51172353
2003-01-06,1.7304208278656006,1.7304208278656006,1.7304208278656006,1.7304208278656006,0
2003-01-07,1.769278645515442,1.8107257385793925,1.761506949851689,1.769278645515442,42067772
2003-01-08,1.7900019884109497,1.8210874843089573,1.7511450828590025,1.7900019884109497,44883607
2003-01-09,1.7874127626419067,1.7977745058476144,1.7304225327802425,1.7874127626419067,33156462
2003-01-10,1.7977733612060547,1.8262682439174494,1.7640972533960944,1.7977733612060545,33171812
2003-01-13,1.8262680768966675,1.8469916909359319,1.810725402046653,1.8262680768966677,123218747
2003-01-14,1.8392211198806763,1.8392211198806763,1.8029548172869685,1.8392211198806763,128303533
2003-01-15,1.8314495086669922,1.8599443964362947,1.8107258890539666,1.8314495086669924,27176436
2003-01-16,1.8340404033660889,1.8340404033660889,1.7951836254397002,1.8340404033660889,30990338
2003-01-17,1.748555302619934,1.8159072607494464,1.7407838899008812,1.7485553026199343,33824558
2003-01-20,1.7304208278656006,1.764096638502015,1.7252398900083992,1.7304208278656006,43618286
2003-01-21,1.6967453956604004,1.771868583191723,1.688973987141313,1.6967453956604004,137027479
2003-01-22,1.6268043518066406,1.704517774138719,1.6268043518066406,1.6268043518066406,38981906
2003-01-23,1.6397559642791748,1.6915649410906772,1.6293942260039826,1.639755964279175,68956794
2003-01-24,1.603489875793457,1.6837937503946798,1.5931281361641274,1.603489875793457,41243112
2003-01-27,1.5464996099472046,1.6086704621643655,1.5464996099472046,1.5464996099472046,57069579
2003-01-28,1.5387279987335205,1.5801750815643347,1.5154136310873,1.5387279987335205,165044583
2003-01-29,1.5205954313278198,1.5361381111159478,1.468786165692574,1.5205954313278198,65553872
2003-01-30,1.541318655014038,1.5672230670838043,1.5076425482572104,1.541318655014038,69215705
2003-01-31,1.4895097017288208,1.5257762855164096,1.4687860822822558,1.4895097017288208,46948958
2003-02-03,1.530226469039917,1.548599963949863,1.5144780276732366,1.530226469039917,56045927
2003-02-04,1.4698572158813477,1.5354757344261296,1.4698572158813477,1.4698572158813477,209730598
2003-02-05,1.5433502197265625,1.551224366268735,1.4488591597564697,1.5433502197265625,91711022
2003-02-06,1.488230586051941,1.5381009607615992,1.47248214561167,1.488230586051941,35818910
2003-02-07,1.4829808473587036,1.5066035769720618,1.4514839709456386,1.4829808473587038,28886958
2003-02-10,1.435735821723938,1.4961048228988627,1.435735821723938,1.435735821723938,29274590
2003-02-11,1.5066033601760864,1.5092281236006655,1.4567332889303761,1.5066033601760864,33214366
2003-02-12,1.4619827270507812,1.4856054541677783,1.4541085810831842,1.4619827270507812,29002382
2003-02-13,1.4436097145080566,1.4856056471475099,1.4331108036517541,1.4436097145080566,31751939
2003-02-14,1.519727110862732,1.5407253639465581,1.4541086003013974,1.519727110862732,24967901
2003-02-17,1.564348578453064,1.5800970201069524,1.5512247565688657,1.5643485784530642,19581402
2003-02-18,1.598469853401184,1.6037192363236452,1.545975011926761,1.598469853401184,110906553
2003-02-19,1.5459752082824707,1.5905957641298252,1.5459752082824707,1.5459752082824707,29271175
2003-02-20,1.514478325843811,1.572223007842808,1.5066041759137814,1.5144783258438113,29109118
2003-02-21,1.540725827217102,1.540725827217102,1.4961048332872813,1.540725827217102,27061400
2003-02-24,1.4934799671173096,1.5590989267567745,1.4934799671173096,1.4934799671173096,21222186
2003-02-25,1.4383608102798462,1.480356612294509,1.4383608102798462,1.4383608102798462,33291431
2003-02-26,1.4383608102798462,1.4777318475547483,1.427861751320803,1.4383608102798462,31153964
2003-02-27,1.5092287063598633,1.5092287063598635,1.4278615872079772,1.5092287063598635,77012636
2003-02-28,1.5617233514785767,1.5695974976695473,1.4777312055132972,1.5617233514785767,42760268
2003-03-03,1.5538491010665894,1.5984697942012176,1.5485995737314304,1.5538491010665891,35479662
2003-03-04,1.5039790868759155,1.535475969021035,1.4803563529635038,1.5039790868759155,31655172
2003-03-05,1.5039790868759155,1.509228615435817,1.4724822047307962,1.5039790868759155,27319163
2003-03-06,1.4777312278747559,1.519727156885783,1.4646075542864756,1.4777312278747559,57587222
2003-03-07,1.4304856061935425,1.464607236892871,1.4278608431232744,1.4304856061935425,65190342
2003-03-10,1.380616545677185,1.4436103267449836,1.3779917806981627,1.380616545677185,27995019
2003-03-11,1.380616545677185,1.4068639062530401,1.3648681004102354,1.380616545677185,31830628
2003-03-12,1.3149981498718262,1.3963651504819572,1.3123733845929186,1.3149981498718262,43650924
2003-03-13,1.4016140699386597,1.4016140699386597,1.3281212526007822,1.4016140699386597,40094103
2003-03-14,1.5276015996932983,1.5354757467863536,1.4173623835335363,1.5276015996932983,66906457
2003-03-17,1.5748474597930908,1.5984701941040949,1.451484259589592,1.5748474597930906,48641005
2003-03-18,1.598469853401184,1.6483399311108187,1.5669728328308374,1.598469853401184,66583417
2003-03-19,1.6194682121276855,1.6535898631874424,1.5853465610679285,1.6194682121276853,35163822
2003-03-20,1.598469853401184,1.6325914931292034,1.545975011926761,1.598469853401184,39377335
2003-03-21,1.6929607391357422,1.6929607391357422,1.6063442447412524,1.6929607391357422,66929639
2003-03-24,1.598469853401184,1.6562140777980683,1.5800966516547803,1.598469853401184,52277932
2003-03-25,1.635216474533081,1.6378412388793284,1.543350590057314,1.635216474533081,58742825
2003-03-26,1.6404657363891602,1.674587378125889,1.6115936224910434,1.6404657363891604,49543488
2003-03-27,1.5958456993103027,1.6273425873065457,1.5827218754725587,1.5958456993103027,36738974
2003-03-28,1.598469853401184,1.6142182913827994,1.5538491586140106,1.598469853401184,23504360
2003-03-31,1.5354763269424438,1.5512250609003417,1.517103117307116,1.5354763269424438,48043825
2003-04-01,1.566973090171814,1.5827215307397653,1.5433505016234568,1.566973090171814,33535715
2003-04-02,1.6457164287567139,1.6562153472559755,1.5958463128225735,1.6457164287567136,68472847
2003-04-03,1.685086727142334,1.7060845529378257,1.6378412575846026,1.685086727142334,57626459
2003-04-04,1.7428309917449951,1.7428309917449953,1.6430908115602652,1.7428309917449953,91329453
2003-04-07,1.7953261137008667,1.8346972902569627,1.7769526184008646,1.7953261137008667,48473453
2003-04-08,1.7795767784118652,1.8136987038245058,1.7533294326932671,1.7795767784118652,59291969
2003-04-09,1.7979508638381958,1.8241983628699858,1.7165836023789325,1.797950863838196,53564516
2003-04-10,1.7612038850784302,1.7900761439222146,1.742830682034977,1.7612038850784302,53117649
2003-04-11,1.7690786123275757,1.7900765844890525,1.7507054047621784,1.7690786123275755,51160859
2003-04-14,1.7795767784118652,1.7822015419051453,1.729706705860848,1.7795767784118652,30541551
2003-04-15,1.8110753297805786,1.8163247157682019,1.7638295544271638,1.8110753297805784,31995756
2003-04-16,1.8031998872756958,1.8320719979737259,1.7900759245266566,1.8031998872756958,32377089
2003-04-17,1.839946985244751,1.839946985244751,1.7717033942919937,1.839946985244751,22790558
2003-04-18,1.839946985244751,1.839946985244751,1.839946985244751,1.839946985244751,0
2003-04-21,1.839946985244751,1.839946985244751,1.839946985244751,1.839946985244751,0
2003-04-22,1.8556948900222778,1.8556948900222778,1.8058248104969148,1.8556948900222778,45929521
2003-04-23,1.850445032119751,1.8898161937856757,1.8373213597668079,1.850445032119751,84887636
2003-04-24,1.8294486999511719,1.8740692800318042,1.8241991689038457,1.8294486999511717,193523218
2003-04-25,1.8215727806091309,1.845195504670284,1.8005748197333376,1.8215727806091309,36030101
2003-04-28,1.863568663597107,1.863568663597107,1.7927006374948395,1.863568663597107,105571341
2003-04-29,1.850445032119751,1.900315102746611,1.850445032119751,1.850445032119751,62580136
2003-04-30,1.8478213548660278,1.871444094672306,1.8320729098642357,1.8478213548660276,45000020
2003-05-01,1.8478213548660278,1.8478213548660276,1.8478213548660276,1.8478213548660276,0
2003-05-02,1.8559576272964478,1.8744907129378532,1.7844725975008309,1.8559576272964475,86296022
2003-05-05,1.8691954612731934,1.8983189642538216,1.8639002523920816,1.8691954612731934,99097153
2003-05-06,1.8797856569290161,1.890375927574458,1.8480145532617522,1.8797856569290161,105077587
2003-05-07,1.818890929222107,1.8850804391148108,1.816243325487927,1.818890929222107,48319744
2003-05-08,1.7341676950454712,1.8294808266522204,1.7341676950454712,1.7341676950454712,162827527
2003-05-09,1.7818249464035034,1.7897677596987467,1.7182830235035,1.7818249464035034,69376689
2003-05-12,1.8030047416687012,1.8056523447871895,1.7394627044212236,1.8030047416687012,50984535
2003-05-13,1.7791775465011597,1.8188916175427976,1.7685872734222254,1.7791775465011597,30527106
2003-05-14,1.7685866355895996,1.7977099854525938,1.752701158767471,1.7685866355895996,30360001
2003-05-15,1.8003581762313843,1.8030057808758853,1.7474065209378573,1.8003581762313843,32463841
2003-05-16,1.8241868019104004,1.8294818654442453,1.7818251267156384,1.8241868019104006,45316715
2003-05-19,1.7262258529663086,1.805653409912306,1.7262258529663086,1.7262258529663086,28071576
2003-05-20,1.7262258529663086,1.7553493585837407,1.7023975567094094,1.7262258529663086,31581016
2003-05-21,1.678568959236145,1.736815809091634,1.6653310852261802,1.6785689592361448,30807998
2003-05-22,1.7288732528686523,1.7288732528686523,1.6891594790995867,1.7288732528686523,24527732
2003-05-23,1.747406244277954,1.757996515313745,1.7129876810797913,1.747406244277954,23648967
2003-05-26,1.7553486824035645,1.7791768236160945,1.7474058714224256,1.7553486824035647,12451741
2003-05-27,1.7447588443756104,1.7579967211869616,1.7023974635406964,1.7447588443756104,41765829
2003-05-28,1.7950624227523804,1.7950624227523806,1.7659390722228816,1.7950624227523806,32683173
2003-05-29,1.8003581762313843,1.8162439499638876,1.776529880296373,1.8003581762313843,32057313
2003-05-30,1.8215388059616089,1.8347766807511026,1.7765295357347348,1.8215388059616087,37526929
2003-06-02,1.8506616353988647,1.858604445541729,1.821538289939218,1.8506616353988647,35221647
2003-06-03,1.8427196741104126,1.8427196741104124,1.8083011087583338,1.8427196741104124,27313393
2003-06-04,1.8586056232452393,1.8744911077313604,1.8347773235832971,1.8586056232452393,27094775
2003-06-05,1.8347768783569336,1.8771382572842055,1.8215390021417182,1.8347768783569336,59766307
2003-06-06,1.9036142826080322,1.9036142826080322,1.84801501949509,1.9036142826080322,40652813
2003-06-09,1.8797856569290161,1.8983187399576413,1.861252573900391,1.8797856569290161,27867222
2003-06-10,1.922147274017334,1.922147274017334,1.8612529502291815,1.922147274017334,31963194
2003-06-11,1.983041763305664,1.983041763305664,1.9009666014004625,1.983041763305664,45746145
2003-06-12,2.0386409759521484,2.059821521234161,1.9803941117628723,2.0386409759521484,44124587
2003-06-13,2.0518784523010254,2.0915925139406375,2.0068694741737345,2.0518784523010254,35943176
2003-06-16,2.1048309803009033,2.1048309803009033,2.0148128528762785,2.1048309803009033,51469461
2003-06-17,2.1207163333892822,2.1445446297432857,2.0915929735186674,2.1207163333892822,50706994
2003-06-18,2.1180691719055176,2.139249868000539,2.0995360810555654,2.1180691719055176,41769725
2003-06-19,2.043936014175415,2.1074783785666162,2.028050532476736,2.043936014175415,52307764
2003-06-20,2.1180691719055176,2.1180691719055176,2.0148131508099505,2.1180691719055176,63102839
2003-06-23,2.043936014175415,2.094240501461966,2.0306981370707646,2.043936014175415,57119262
2003-06-24,2.017460346221924,2.0598215839410434,2.0148127415146972,2.017460346221924,42407991
2003-06-25,2.0492305755615234,2.057173386832732,2.0148120184505167,2.0492305755615234,52916914
2003-06-26,2.057173728942871,2.0677642915978196,2.020107561910652,2.057173728942871,46489793
2003-06-27,2.09159255027771,2.094240154433014,2.043935675482236,2.09159255027771,41825091
2003-06-30,2.0201077461242676,2.1074782550083384,2.0174601416854636,2.0201077461242676,81328412
2003-07-01,1.969802737236023,2.0545254607068926,1.9698027372360227,1.9698027372360227,56523505
2003-07-02,2.0227556228637695,2.043936169494526,2.0068699940924435,2.0227556228637695,54260266
2003-07-03,2.041287899017334,2.054525918676404,2.006869339634668,2.041287899017334,39785958
2003-07-04,2.0465831756591797,2.057173591742341,2.0227550312029927,2.0465831756591797,63683547
2003-07-07,2.1074774265289307,2.1180676942554753,2.0571731078324866,2.1074774265289307,85821162
2003-07-08,2.133953809738159,2.1366014139313942,2.096887642763816,2.133953809738159,115113707
2003-07-09,2.08894419670105,2.1392482200085436,2.0651156219864877,2.08894419670105,35567396
2003-07-10,2.0598223209381104,2.0862985233489657,2.057174861149133,2.0598223209381104,28868587
2003-07-11,2.1313068866729736,2.1313068866729736,2.038641293757356,2.1313068866729736,31709804
2003-07-14,2.1471922397613525,2.15778251268635,2.112773670423236,2.1471922397613525,31820117
2003-07-15,2.144544839859009,2.1630779286467137,2.1154213312694647,2.144544839859009,40070071
2003-07-16,2.1127736568450928,2.1630777081801664,2.1101260521644836,2.1127736568450928,36309770
2003-07-17,2.1048309803009033,2.1154212538496475,2.0704124089355984,2.1048309803009033,105040534
2003-07-18,2.0810019969940186,2.104830286961446,2.0651162272399657,2.0810019969940186,37711047
2003-07-21,2.041287899017334,2.1048302475154124,2.028050025223722,2.041287899017334,203319255
2003-07-22,2.0465831756591797,2.0677641536909657,2.033345301420691,2.0465831756591797,20892442
2003-07-23,2.0386409759521484,2.0730598360982824,2.0227554940578907,2.0386409759521484,28444569
2003-07-24,2.094240665435791,2.094240665435791,2.0333459008707107,2.094240665435791,34462988
2003-07-25,2.0651168823242188,2.091593076402623,2.046583794440698,2.0651168823242188,47524227
2003-07-28,2.1260108947753906,2.1260108947753906,2.0915923360132442,2.1260108947753906,48392575
2003-07-29,2.078354597091675,2.1418966612890222,2.0518785546776024,2.078354597091675,127042141
2003-07-30,2.094240665435791,2.094240665435791,2.067764763287999,2.094240665435791,45391456
2003-07-31,2.1180691719055176,2.1180691719055176,2.0730603203359372,2.1180691719055176,53696819
2003-08-01,2.1013588905334473,2.144134652275685,2.082644218598054,2.1013588905334473,56294190
2003-08-04,2.0772974491119385,2.1120529963877743,2.0612564272923217,2.0772974491119385,186839792
2003-08-05,2.0799720287323,2.0960133545708852,2.0612576395621076,2.0799720287323,103357908
2003-08-06,2.0398690700531006,2.0585834516781394,2.018481184297001,2.0398690700531006,50361446
2003-08-07,2.0211541652679443,2.0532359119517882,2.0051132919260226,2.0211541652679443,36488090
2003-08-08,2.0371954441070557,2.0746242051190644,2.0238280715434467,2.0371954441070557,29929565
2003-08-11,2.050563097000122,2.0585836100101873,2.0345222182723903,2.050563097000122,57065663
2003-08-12,2.090664863586426,2.090664863586426,2.050562313852013,2.090664863586426,79930895
2003-08-13,2.0799720287323,2.106707228114232,2.0612576395621076,2.0799720287323,38888078
2003-08-14,2.1174001693725586,2.1174001693725586,2.07462425215594,2.1174001693725586,41186285
2003-08-15,2.1174001693725586,2.1174001693725586,2.1174001693725586,2.1174001693725586,0
2003-08-18,2.1174001693725586,2.1361145503028642,2.1040327965058783,2.1174001693725586,30052322
2003-08-19,2.114727258682251,2.1334416435598906,2.0906658646131673,2.114727258682251,27691976
2003-08-20,2.0986852645874023,2.1147262847742634,2.085317600472673,2.0986852645874023,60687868
2003-08-21,2.0986852645874023,2.1147262847742634,2.0933384051507944,2.0986852645874023,23216021
2003-08-22,2.0986852645874023,2.1120527814097865,2.0879913984218406,2.0986852645874023,73428231
2003-08-25,2.0879909992218018,2.093338004928469,2.079970196077166,2.0879909992218018,14721410
2003-08-26,2.082643985748291,2.106705662034339,2.071950120154535,2.082643985748291,20773234
2003-08-27,2.0986852645874023,2.1120527814097865,2.074623734307111,2.0986852645874023,26292146
2003-08-28,2.0986852645874023,2.1093792780453096,2.082644097108196,2.0986852645874023,29925815
2003-08-29,2.0772974491119385,2.1067059891145687,2.071950441838733,2.0772974491119385,29953184
2003-09-01,2.1013588905334473,2.104032394053881,2.082644218598054,2.1013588905334473,20472035
2003-09-02,2.1013588905334473,2.1093794010947495,2.07729735884954,2.1013588905334473,24588821
2003-09-03,2.112053394317627,2.120073759446184,2.104032881896682,2.112053394317627,44906109
2003-09-04,2.1200735569000244,2.1200735569000244,2.0986856731132337,2.1200735569000244,29940597
2003-09-05,2.114727258682251,2.122747625177003,2.1040332402993633,2.114727258682251,26731187
2003-09-08,2.13344144821167,2.1387883096211158,2.106706551994841,2.13344144821167,31276501
2003-09-09,2.114727258682251,2.1494825238418085,2.1040332402993633,2.114727258682251,28482267
2003-09-10,2.0879909992218018,2.1173992360238363,2.0772968405161496,2.0879909992218018,45414910
2003-09-11,2.0772974491119385,2.101358981841363,2.06927693820213,2.0772974491119385,19650825
2003-09-12,2.0532360076904297,2.0933385611460174,2.045215496999312,2.0532360076904297,34188350
2003-09-15,2.0879909992218018,2.0960115077818022,2.0532354621284648,2.0879909992218018,26569590
2003-09-16,2.1013588905334473,2.104032394053881,2.07997071507762,2.1013588905334473,20604661
2003-09-17,2.106705904006958,2.117399770828993,2.1040324004783604,2.106705904006958,32144756
2003-09-18,2.1280930042266846,2.1280930042266846,2.096011268237798,2.1280930042266846,45522192
2003-09-19,2.1013588905334473,2.1361141417143825,2.0960120307849333,2.1013588905334473,55900435
2003-09-22,2.0559096336364746,2.0853178800031134,2.0452156187450674,2.0559096336364746,70231043
2003-09-23,2.045214891433716,2.0692762690904027,2.0211536610693415,2.045214891433716,58419147
2003-09-24,2.0211541652679443,2.0666032818546647,2.0104601515117633,2.0211541652679443,61765787
2003-09-25,2.0184807777404785,2.0184807777404785,1.9783785184366205,2.0184807777404785,43645508
2003-09-26,1.9810518026351929,2.0211540574978777,1.9757047960422105,1.9810518026351929,45560976
2003-09-29,1.9596647024154663,1.9944199644984903,1.943623823553486,1.9596647024154663,26248246
2003-09-30,1.9462970495224,1.978378802657521,1.9115417924106217,1.9462970495223997,45340632
2003-10-01,1.9676845073699951,1.9730313668715147,1.9436231240899418,1.9676845073699951,34643355
2003-10-02,1.9676845073699951,1.9997662535485015,1.959663997179195,1.9676845073699951,78897265
2003-10-03,2.0291738510131836,2.0291738510131836,1.9596633739679927,2.0291738510131836,85470151
2003-10-06,2.013134002685547,2.02115451438809,1.997093126572836,2.013134002685547,92007710
2003-10-07,2.005113124847412,2.018480493636436,1.9810517431933,2.005113124847412,34673895
2003-10-08,2.0371954441070557,2.042542452049451,1.9863993105314381,2.0371954441070557,57078749
2003-10-09,2.0692765712738037,2.0692765712738037,2.0211539562252354,2.0692765712738037,47504697
2003-10-10,2.0585834980010986,2.085318245328527,2.045215977044993,2.0585834980010986,31783047
2003-10-13,2.1013588905334473,2.104032394053881,2.0612563377269355,2.1013588905334473,31213370
2003-10-14,2.106705904006958,2.109379407535555,2.079970721428629,2.106705904006958,42039360
2003-10-15,2.125420570373535,2.1441349503256513,2.1040326865293486,2.125420570373535,45365875
2003-10-16,2.1174001693725586,2.138788054334677,2.1040327965058783,2.1174001693725586,33367921
2003-10-17,2.1093785762786865,2.1334399512616824,2.0933377087207883,2.1093785762786865,33395697
2003-10-20,2.1013588905334473,2.1120529046151835,2.0853177221184884,2.1013588905334473,33261924
2003-10-21,2.114727258682251,2.128094634368447,2.0986862311079197,2.114727258682251,45888689
2003-10-22,2.0719501972198486,2.1173996063838803,2.0719501972198486,2.0719501972198486,115926674
2003-10-23,2.050563097000122,2.0612569670544767,2.0238283482180357,2.050563097000122,36913740
2003-10-24,2.0612564086914062,2.063929912303883,2.0345216671513557,2.0612564086914062,100923305
2003-10-27,2.0986852645874023,2.1013587679518793,2.0666032242136807,2.0986852645874023,97734456
2003-10-28,2.1227471828460693,2.1227471828460693,2.1013592978294433,2.1227471828460693,97297308
2003-10-29,2.125420570373535,2.136114438649441,2.112053198205559,2.125420570373535,22228262
2003-10-30,2.186911106109619,2.1922579675502543,2.112053573016719,2.186911106109619,114736806
2003-10-31,2.205625057220459,2.2136455692841146,2.1628494347581073,2.205625057220459,71124407
2003-11-03,2.2670226097106934,2.272420321179317,2.218443652560362,2.2670226097106934,98795658
2003-11-04,2.2589261531829834,2.269721427249471,2.2346366006720224,2.2589261531829834,96385558
2003-11-05,2.2670226097106934,2.2751191769136287,2.2319377825428273,2.2670226097106934,113904521
2003-11-06,2.2886130809783936,2.3048060650966993,2.23463641768768,2.2886130809783936,76496644
2003-11-07,2.310203790664673,2.3344933413405147,2.294010806443805,2.310203790664673,35026669
2003-11-10,2.280517816543579,2.3102049443253603,2.2724212460453734,2.280517816543579,26412678
2003-11-11,2.2643234729766846,2.2670223283760715,2.2508293446688237,2.2643234729766846,53566124
2003-11-12,2.2832164764404297,2.2832164764404297,2.2508304925102633,2.2832164764404297,94978327
2003-11-13,2.2967097759246826,2.320999179117035,2.2832154978299455,2.2967097759246826,67920025
2003-11-14,2.312903642654419,2.315602499302201,2.2886140815135225,2.312903642654419,28661484
2003-11-17,2.248131275177002,2.283216110255933,2.242733711180408,2.248131275177002,29886143
2003-11-18,2.2454328536987305,2.272421273664954,2.2265410043291207,2.2454328536987305,83860965
2003-11-19,2.2427330017089844,2.2454317085090025,2.19145504479428,2.2427330017089844,62123263
2003-11-20,2.25083065032959,2.2616260781893454,2.2022516710281743,2.25083065032959,41702878
2003-11-21,2.269721746444702,2.2751194585815817,2.234636914933208,2.269721746444702,30614729
2003-11-24,2.3156023025512695,2.3183010102806056,2.2643243279786556,2.3156023025512695,40191582
2003-11-25,2.3290956020355225,2.33179445748768,2.310203762559495,2.3290956020355225,32921587
2003-11-26,2.3156023025512695,2.3344941487914084,2.3102045897143353,2.3156023025512695,54466190
2003-11-27,2.3236987590789795,2.326397615539214,2.307505769006706,2.3236987590789795,15505698
2003-11-28,2.3398916721343994,2.345289384877204,2.307505693055827,2.3398916721343994,55519726
2003-12-01,2.4154586791992188,2.423555246054339,2.35068644173643,2.4154586791992188,42034006
2003-12-02,2.404663562774658,2.420856548855472,2.3803740093088894,2.404663562774658,187525101
2003-12-03,2.4208569526672363,2.4208569526672363,2.385772118858288,2.4208569526672363,31459710
2003-12-04,2.4100613594055176,2.415459071518963,2.3911695156975705,2.4100613594055176,37904447
2003-12-05,2.4019646644592285,2.4100610830117613,2.385771678665069,2.4019646644592285,20656590
2003-12-08,2.4019646644592285,2.4019646644592285,2.4019646644592285,2.4019646644592285,0
2003-12-09,2.393869400024414,2.415460109063224,2.3857729770655944,2.393869400024414,45362589
2003-12-10,2.374976873397827,2.391169863403716,2.350687165355295,2.374976873397827,36768915
2003-12-11,2.404663562774658,2.404663562774658,2.356084158464927,2.404663562774658,35375690
2003-12-12,2.404663562774658,2.420856548855472,2.3857717208988594,2.404663562774658,30422674
2003-12-15,2.4127602577209473,2.4397486700717557,2.410061401616955,2.4127602577209473,35197966
2003-12-16,2.399266481399536,2.404664194407322,2.383073491065313,2.399266481399536,36616236
2003-12-17,2.4127602577209473,2.4127602577209473,2.388470850163245,2.4127602577209473,33054680
2003-12-18,2.4316515922546387,2.4316515922546387,2.396566767632308,2.4316515922546387,33749485
2003-12-19,2.439749002456665,2.439749002456665,2.415459442900704,2.439749002456665,66625455
2003-12-22,2.4424476623535156,2.4559417949367233,2.4235558172613763,2.4424476623535156,108726988
2003-12-23,2.4829304218292236,2.4829304218292236,2.4478455827880707,2.4829304218292236,38305465
2003-12-24,2.4829304218292236,2.4829304218292236,2.4829304218292236,2.4829304218292236,0
2003-12-25,2.4829304218292236,2.4829304218292236,2.4829304218292236,2.4829304218292236,0
2003-12-26,2.4829304218292236,2.4829304218292236,2.4829304218292236,2.4829304218292236,0
2003-12-29,2.5126163959503174,2.5153154000500573,2.482929283811161,2.5126163959503174,43554776
2003-12-30,2.534207582473755,2.5477017126656722,2.512616736264133,2.534207582473755,41305480
2003-12-31,2.534207582473755,2.534207582473755,2.534207582473755,2.534207582473755,0
2004-01-01,2.534207582473755,2.534207582473755,2.534207582473755,2.534207582473755,0
2004-01-02,2.58278751373291,2.58278751373291,2.534208683413477,2.58278751373291,41397727
2004-01-05,2.59358286857605,2.601679290505168,2.569293305410383,2.59358286857605,63575652
2004-01-06,2.59358286857605,2.59358286857605,2.59358286857605,2.59358286857605,0
2004-01-07,2.574690580368042,2.6367641291735295,2.5719918726443636,2.574690580368042,55716042
2004-01-08,2.5638957023620605,2.6097761224906977,2.555799280083376,2.5638957023620605,83295882
2004-01-09,2.58278751373291,2.598980655424935,2.5450038138298394,2.58278751373291,51636481
2004-01-12,2.58278751373291,2.58278751373291,2.5477028194676707,2.58278751373291,51378887
2004-01-13,2.566593647003174,2.6043773318549155,2.561195935256039,2.566593647003174,56641924
2004-01-14,2.5530989170074463,2.5746894615495974,2.5342070790162645,2.5530989170074463,49199872
2004-01-15,2.5369067192077637,2.5504008516850285,2.5153161667197885,2.5369067192077637,45810903
2004-01-16,2.5530989170074463,2.558496627487517,2.5342070790162645,2.5530989170074463,32436365
2004-01-19,2.534207582473755,2.571991265962401,2.520713452281837,2.534207582473755,24787057
2004-01-20,2.4991228580474854,2.539605550083117,2.4991228580474854,2.4991228580474854,131750295
